"answer_key_id","answer_key_profile","method","candidate_pattern","syllable_count_relation","rank","candidate","rating"
"ak_019","canonical_polysyllabic","llm","noncanonical","same","16","tratumado","not_a_noun"
"ak_019","canonical_polysyllabic","llm","noncanonical","different","16","batucadeira","poor"
"ak_019","canonical_polysyllabic","rule_based","canonical","same","16","matemática","poor"
"ak_019","canonical_polysyllabic","rule_based","canonical","different","16","tarado","poor"
"ak_019","canonical_polysyllabic","rule_based","noncanonical","same","16","machucado","poor"
"ak_019","canonical_polysyllabic","rule_based","noncanonical","different","16","damasco","poor"
"ak_019","canonical_polysyllabic","llm","canonical","same","17","batizado","poor"
"ak_019","canonical_polysyllabic","llm","canonical","different","17","batina","poor"
"ak_019","canonical_polysyllabic","llm","noncanonical","same","17","platumado","not_a_noun"
"ak_019","canonical_polysyllabic","llm","noncanonical","different","17","bastardozinho","poor"
"ak_019","canonical_polysyllabic","rule_based","canonical","same","17","desocupado","poor"
"ak_019","canonical_polysyllabic","rule_based","canonical","different","17","matupá","poor"
"ak_019","canonical_polysyllabic","rule_based","noncanonical","same","17","apanhado","poor"
"ak_019","canonical_polysyllabic","rule_based","noncanonical","different","17","balanço","poor"
"ak_019","canonical_polysyllabic","llm","canonical","same","18","betumado","not_a_noun"
"ak_019","canonical_polysyllabic","llm","canonical","different","18","batido","poor"
"ak_019","canonical_polysyllabic","llm","noncanonical","same","18","blatumado","not_a_noun"
"ak_019","canonical_polysyllabic","llm","noncanonical","different","18","bandidozinho","poor"
"ak_019","canonical_polysyllabic","rule_based","canonical","same","18","canônico","poor"
"ak_019","canonical_polysyllabic","rule_based","canonical","different","18","patada","poor"
"ak_019","canonical_polysyllabic","rule_based","noncanonical","same","18","parlamento","poor"
"ak_019","canonical_polysyllabic","rule_based","noncanonical","different","18","palmito","poor"
"ak_019","canonical_polysyllabic","llm","canonical","same","19","botumado","not_a_noun"
"ak_019","canonical_polysyllabic","llm","canonical","different","19","batata","poor"
"ak_019","canonical_polysyllabic","llm","noncanonical","same","19","batrumado","not_a_noun"
"ak_019","canonical_polysyllabic","llm","noncanonical","different","19","barrancozinho","not_a_noun"
"ak_019","canonical_polysyllabic","rule_based","canonical","same","19","cogumelo","poor"
"ak_019","canonical_polysyllabic","rule_based","canonical","different","19","sábado","poor"
"ak_019","canonical_polysyllabic","rule_based","noncanonical","same","19","galinhada","poor"
"ak_019","canonical_polysyllabic","rule_based","noncanonical","different","19","punhado","poor"
"ak_019","canonical_polysyllabic","llm","canonical","same","20","batumadu","not_a_noun"
"ak_019","canonical_polysyllabic","llm","canonical","different","20","batona","not_a_noun"
"ak_019","canonical_polysyllabic","llm","noncanonical","same","20","batrumano","not_a_noun"
"ak_019","canonical_polysyllabic","llm","noncanonical","different","20","patrulha","usable"
"ak_019","canonical_polysyllabic","rule_based","canonical","same","20","retomada","poor"
"ak_019","canonical_polysyllabic","rule_based","canonical","different","20","banana","poor"
"ak_019","canonical_polysyllabic","rule_based","noncanonical","same","20","presumido","poor"
"ak_019","canonical_polysyllabic","rule_based","noncanonical","different","20","padrasto","poor"
"ak_020","noncanonical_disyllabic","llm","canonical","same","1","filo","ideal"
"ak_020","noncanonical_disyllabic","llm","canonical","different","1","figura","poor"
"ak_020","noncanonical_disyllabic","llm","noncanonical","same","1","rio","usable"
"ak_020","noncanonical_disyllabic","llm","noncanonical","different","1","fim","usable"
"ak_020","noncanonical_disyllabic","rule_based","canonical","same","1","figo","ideal"
"ak_020","noncanonical_disyllabic","rule_based","canonical","different","1","fígado","poor"
"ak_020","noncanonical_disyllabic","rule_based","noncanonical","same","1","frio","ideal"
"ak_020","noncanonical_disyllabic","rule_based","noncanonical","different","1","viúvo","poor"
"ak_020","noncanonical_disyllabic","llm","canonical","same","2","figo","ideal"
"ak_020","noncanonical_disyllabic","llm","canonical","different","2","fíbula","poor"
"ak_020","noncanonical_disyllabic","llm","noncanonical","same","2","tio","poor"
"ak_020","noncanonical_disyllabic","llm","noncanonical","different","2","fissura","poor"
"ak_020","noncanonical_disyllabic","rule_based","canonical","same","2","fito","ideal"
"ak_020","noncanonical_disyllabic","rule_based","canonical","different","2","figura","poor"
"ak_020","noncanonical_disyllabic","rule_based","noncanonical","same","2","cio","ideal"
"ak_020","noncanonical_disyllabic","rule_based","noncanonical","different","2","viúva","poor"
"ak_020","noncanonical_disyllabic","llm","canonical","same","3","hino","poor"
"ak_020","noncanonical_disyllabic","llm","canonical","different","3","fivela","poor"
"ak_020","noncanonical_disyllabic","llm","noncanonical","same","3","cio","usable"
"ak_020","noncanonical_disyllabic","llm","noncanonical","different","3","fisgada","poor"
"ak_020","noncanonical_disyllabic","rule_based","canonical","same","3","vivo","usable"
"ak_020","noncanonical_disyllabic","rule_based","canonical","different","3","finito","poor"
"ak_020","noncanonical_disyllabic","rule_based","noncanonical","same","3","rio","ideal"
"ak_020","noncanonical_disyllabic","rule_based","noncanonical","different","3","navio","poor"
"ak_020","noncanonical_disyllabic","llm","canonical","same","4","pino","poor"
"ak_020","noncanonical_disyllabic","llm","canonical","different","4","fígado","poor"
"ak_020","noncanonical_disyllabic","llm","noncanonical","same","4","pio","poor"
"ak_020","noncanonical_disyllabic","llm","noncanonical","different","4","finança","poor"
"ak_020","noncanonical_disyllabic","rule_based","canonical","same","4","giro","usable"
"ak_020","noncanonical_disyllabic","rule_based","canonical","different","4","virado","poor"
"ak_020","noncanonical_disyllabic","rule_based","noncanonical","same","4","filho","ideal"
"ak_020","noncanonical_disyllabic","rule_based","noncanonical","different","4","pavio","poor"
"ak_020","noncanonical_disyllabic","llm","canonical","same","5","sino","usable"
"ak_020","noncanonical_disyllabic","llm","canonical","different","5","firula","poor"
"ak_020","noncanonical_disyllabic","llm","noncanonical","same","5","brio","poor"
"ak_020","noncanonical_disyllabic","llm","noncanonical","different","5","firmeza","poor"
"ak_020","noncanonical_disyllabic","rule_based","canonical","same","5","rico","poor"
"ak_020","noncanonical_disyllabic","rule_based","canonical","different","5","sufixo","poor"
"ak_020","noncanonical_disyllabic","rule_based","noncanonical","same","5","tio","poor"
"ak_020","noncanonical_disyllabic","rule_based","noncanonical","different","5","envio","poor"
"ak_020","noncanonical_disyllabic","llm","canonical","same","6","silo","usable"
"ak_020","noncanonical_disyllabic","llm","canonical","different","6","pílula","poor"
"ak_020","noncanonical_disyllabic","llm","noncanonical","same","6","trio","poor"
"ak_020","noncanonical_disyllabic","llm","noncanonical","different","6","fritura","poor"
"ak_020","noncanonical_disyllabic","rule_based","canonical","same","6","riso","poor"
"ak_020","noncanonical_disyllabic","rule_based","canonical","different","6","cívico","poor"
"ak_020","noncanonical_disyllabic","rule_based","noncanonical","same","6","trio","poor"
"ak_020","noncanonical_disyllabic","rule_based","noncanonical","different","6","vazio","poor"
"ak_020","noncanonical_disyllabic","llm","canonical","same","7","tino","poor"
"ak_020","noncanonical_disyllabic","llm","canonical","different","7","pipino","poor"
"ak_020","noncanonical_disyllabic","llm","noncanonical","same","7","grilo","poor"
"ak_020","noncanonical_disyllabic","llm","noncanonical","different","7","frutose","poor"
"ak_020","noncanonical_disyllabic","rule_based","canonical","same","7","rito","poor"
"ak_020","noncanonical_disyllabic","rule_based","canonical","different","7","cigano","poor"
"ak_020","noncanonical_disyllabic","rule_based","noncanonical","same","7","via","poor"
"ak_020","noncanonical_disyllabic","rule_based","noncanonical","different","7","desvio","poor"
"ak_020","noncanonical_disyllabic","llm","canonical","same","8","timo","poor"
"ak_020","noncanonical_disyllabic","llm","canonical","different","8","pipoca","poor"
"ak_020","noncanonical_disyllabic","llm","noncanonical","same","8","grito","poor"
"ak_020","noncanonical_disyllabic","llm","noncanonical","different","8","fruteira","poor"
"ak_020","noncanonical_disyllabic","rule_based","canonical","same","8","siso","usable"
"ak_020","noncanonical_disyllabic","rule_based","canonical","different","8","risoto","poor"
"ak_020","noncanonical_disyllabic","rule_based","noncanonical","same","8","feio","poor"
"ak_020","noncanonical_disyllabic","rule_based","noncanonical","different","8","ciúme","poor"
"ak_020","noncanonical_disyllabic","llm","canonical","same","9","mimo","poor"
"ak_020","noncanonical_disyllabic","llm","canonical","different","9","picolé","poor"
"ak_020","noncanonical_disyllabic","llm","noncanonical","same","9","primo","poor"
"ak_020","noncanonical_disyllabic","llm","noncanonical","different","9","piu","poor"
"ak_020","noncanonical_disyllabic","rule_based","canonical","same","9","figa","poor"
"ak_020","noncanonical_disyllabic","rule_based","canonical","different","9","sisudo","poor"
"ak_020","noncanonical_disyllabic","rule_based","noncanonical","same","9","voo","poor"
"ak_020","noncanonical_disyllabic","rule_based","noncanonical","different","9","macio","poor"
"ak_020","noncanonical_disyllabic","llm","canonical","same","10","giro","usable"
"ak_020","noncanonical_disyllabic","llm","canonical","different","10","sinuca","poor"
"ak_020","noncanonical_disyllabic","llm","noncanonical","same","10","crime","poor"
"ak_020","noncanonical_disyllabic","llm","noncanonical","different","10","rim","usable"
"ak_020","noncanonical_disyllabic","rule_based","canonical","same","10","fila","poor"
"ak_020","noncanonical_disyllabic","rule_based","canonical","different","10","refino","poor"
"ak_020","noncanonical_disyllabic","rule_based","noncanonical","same","10","vidro","poor"
"ak_020","noncanonical_disyllabic","rule_based","noncanonical","different","10","ciúmes","poor"
"ak_020","noncanonical_disyllabic","llm","canonical","same","11","quilo","poor"
"ak_020","noncanonical_disyllabic","llm","canonical","different","11","minuto","poor"
"ak_020","noncanonical_disyllabic","llm","noncanonical","same","11","brinco","poor"
"ak_020","noncanonical_disyllabic","llm","noncanonical","different","11","bis","poor"
"ak_020","noncanonical_disyllabic","rule_based","canonical","same","11","filé","poor"
"ak_020","noncanonical_disyllabic","rule_based","canonical","different","11","sigilo","poor"
"ak_020","noncanonical_disyllabic","rule_based","noncanonical","same","11","cia","poor"
"ak_020","noncanonical_disyllabic","rule_based","noncanonical","different","11","fiasco","poor"
"ak_020","noncanonical_disyllabic","llm","canonical","same","12","bico","poor"
"ak_020","noncanonical_disyllabic","llm","canonical","different","12","vinilo","poor"
"ak_020","noncanonical_disyllabic","llm","noncanonical","same","12","disco","poor"
"ak_020","noncanonical_disyllabic","llm","noncanonical","different","12","til","poor"
"ak_020","noncanonical_disyllabic","rule_based","canonical","same","12","fita","poor"
"ak_020","noncanonical_disyllabic","rule_based","canonical","different","12","devido","poor"
"ak_020","noncanonical_disyllabic","rule_based","noncanonical","same","12","filtro","poor"
"ak_020","noncanonical_disyllabic","rule_based","noncanonical","different","12","fidalgo","poor"
"ak_020","noncanonical_disyllabic","llm","canonical","same","13","pico","poor"
"ak_020","noncanonical_disyllabic","llm","canonical","different","13","limite","poor"
"ak_020","noncanonical_disyllabic","llm","noncanonical","same","13","risco","poor"
"ak_020","noncanonical_disyllabic","llm","noncanonical","different","13","giz","poor"
"ak_020","noncanonical_disyllabic","rule_based","canonical","same","13","faro","poor"
"ak_020","noncanonical_disyllabic","rule_based","canonical","different","13","dígito","poor"
"ak_020","noncanonical_disyllabic","rule_based","noncanonical","same","13","frito","poor"
"ak_020","noncanonical_disyllabic","rule_based","noncanonical","different","13","filhinho","poor"
"ak_020","noncanonical_disyllabic","llm","canonical","same","14","mico","poor"
"ak_020","noncanonical_disyllabic","llm","canonical","different","14","pijama","poor"
"ak_020","noncanonical_disyllabic","llm","noncanonical","same","14","pisco","poor"
"ak_020","noncanonical_disyllabic","llm","noncanonical","different","14","xis","poor"
"ak_020","noncanonical_disyllabic","rule_based","canonical","same","14","fato","poor"
"ak_020","noncanonical_disyllabic","rule_based","canonical","different","14","lícito","poor"
"ak_020","noncanonical_disyllabic","rule_based","noncanonical","same","14","chico","poor"
"ak_020","noncanonical_disyllabic","rule_based","noncanonical","different","14","fiação","poor"
"ak_020","noncanonical_disyllabic","llm","canonical","same","15","tico","poor"
"ak_020","noncanonical_disyllabic","llm","canonical","different","15","pirata","poor"
"ak_020","noncanonical_disyllabic","llm","noncanonical","same","15","cisto","poor"
"ak_020","noncanonical_disyllabic","llm","noncanonical","different","15","bisnaga","poor"
"ak_020","noncanonical_disyllabic","rule_based","canonical","same","15","favo","poor"
"ak_020","noncanonical_disyllabic","rule_based","canonical","different","15","filipe","poor"
"ak_020","noncanonical_disyllabic","rule_based","noncanonical","same","15","ciclo","poor"
"ak_020","noncanonical_disyllabic","rule_based","noncanonical","different","15","viola","poor"
"ak_020","noncanonical_disyllabic","llm","canonical","same","16","riso","usable"
"ak_020","noncanonical_disyllabic","llm","canonical","different","16","peruca","poor"
"ak_020","noncanonical_disyllabic","llm","noncanonical","same","16","bispo","poor"
"ak_020","noncanonical_disyllabic","llm","noncanonical","different","16","distrito","poor"
"ak_020","noncanonical_disyllabic","rule_based","canonical","same","16","feto","poor"
"ak_020","noncanonical_disyllabic","rule_based","canonical","different","16","física","poor"
"ak_020","noncanonical_disyllabic","rule_based","noncanonical","same","16","viés","poor"
"ak_020","noncanonical_disyllabic","rule_based","noncanonical","different","16","fiança","poor"
"ak_020","noncanonical_disyllabic","llm","canonical","same","17","limo","usable"
"ak_020","noncanonical_disyllabic","llm","canonical","different","17","dínamo","poor"
"ak_020","noncanonical_disyllabic","llm","noncanonical","same","17","misto","poor"
"ak_020","noncanonical_disyllabic","llm","noncanonical","different","17","triciclo","poor"
"ak_020","noncanonical_disyllabic","rule_based","canonical","same","17","foco","poor"
"ak_020","noncanonical_disyllabic","rule_based","canonical","different","17","fivela","poor"
"ak_020","noncanonical_disyllabic","rule_based","noncanonical","same","17","vinho","poor"
"ak_020","noncanonical_disyllabic","rule_based","noncanonical","different","17","fissura","poor"
"ak_020","noncanonical_disyllabic","llm","canonical","same","18","lino","usable"
"ak_020","noncanonical_disyllabic","llm","canonical","different","18","bípede","poor"
"ak_020","noncanonical_disyllabic","llm","noncanonical","same","18","filme","poor"
"ak_020","noncanonical_disyllabic","llm","noncanonical","different","18","príncipe","poor"
"ak_020","noncanonical_disyllabic","rule_based","canonical","same","18","fofo","poor"
"ak_020","noncanonical_disyllabic","rule_based","canonical","different","18","vacilo","poor"
"ak_020","noncanonical_disyllabic","rule_based","noncanonical","same","18","freio","poor"
"ak_020","noncanonical_disyllabic","rule_based","noncanonical","different","18","violão","poor"
"ak_020","noncanonical_disyllabic","llm","canonical","same","19","pito","poor"
"ak_020","noncanonical_disyllabic","llm","canonical","different","19","vicunha","poor"
"ak_020","noncanonical_disyllabic","llm","noncanonical","same","19","filtro","poor"
"ak_020","noncanonical_disyllabic","llm","noncanonical","different","19","estigma","poor"
"ak_020","noncanonical_disyllabic","rule_based","canonical","same","19","fogo","poor"
"ak_020","noncanonical_disyllabic","rule_based","canonical","different","19","jazigo","poor"
"ak_020","noncanonical_disyllabic","rule_based","noncanonical","same","19","fibra","poor"
"ak_020","noncanonical_disyllabic","rule_based","noncanonical","different","19","violar","poor"
"ak_020","noncanonical_disyllabic","llm","canonical","same","20","rito","usable"
"ak_020","noncanonical_disyllabic","llm","canonical","different","20","ricota","poor"
"ak_020","noncanonical_disyllabic","llm","noncanonical","same","20","cisne","poor"
"ak_020","noncanonical_disyllabic","llm","noncanonical","different","20","dístico","poor"
"ak_020","noncanonical_disyllabic","rule_based","canonical","same","20","foto","poor"
"ak_020","noncanonical_disyllabic","rule_based","canonical","different","20","recibo","poor"
"ak_020","noncanonical_disyllabic","rule_based","noncanonical","same","20","ficha","poor"
"ak_020","noncanonical_disyllabic","rule_based","noncanonical","different","20","titio","poor"
"ak_021","noncanonical_disyllabic","llm","canonical","same","1","papa","poor"
"ak_021","noncanonical_disyllabic","llm","canonical","different","1","lapela","poor"
"ak_021","noncanonical_disyllabic","llm","noncanonical","same","1","pastel","ideal"
"ak_021","noncanonical_disyllabic","llm","noncanonical","different","1","capitel","usable"
"ak_021","noncanonical_disyllabic","rule_based","canonical","same","1","baba","poor"
"ak_021","noncanonical_disyllabic","rule_based","canonical","different","1","canapé","usable"
"ak_021","noncanonical_disyllabic","rule_based","noncanonical","same","1","babel","ideal"
"ak_021","noncanonical_disyllabic","rule_based","noncanonical","different","1","bacharel","poor"
"ak_021","noncanonical_disyllabic","llm","canonical","same","2","papo","poor"
"ak_021","noncanonical_disyllabic","llm","canonical","different","2","capela","poor"
"ak_021","noncanonical_disyllabic","llm","noncanonical","same","2","painel","usable"
"ak_021","noncanonical_disyllabic","llm","noncanonical","different","2","carretel","usable"
"ak_021","noncanonical_disyllabic","rule_based","canonical","same","2","babá","poor"
"ak_021","noncanonical_disyllabic","rule_based","canonical","different","2","capela","usable"
"ak_021","noncanonical_disyllabic","rule_based","noncanonical","same","2","rapel","usable"
"ak_021","noncanonical_disyllabic","rule_based","noncanonical","different","2","papelão","usable"
"ak_021","noncanonical_disyllabic","llm","canonical","same","3","pata","poor"
"ak_021","noncanonical_disyllabic","llm","canonical","different","3","panela","poor"
"ak_021","noncanonical_disyllabic","llm","noncanonical","same","3","pincel","poor"
"ak_021","noncanonical_disyllabic","llm","noncanonical","different","3","pastelão","poor"
"ak_021","noncanonical_disyllabic","rule_based","canonical","same","3","papa","poor"
"ak_021","noncanonical_disyllabic","rule_based","canonical","different","3","tabela","usable"
"ak_021","noncanonical_disyllabic","rule_based","noncanonical","same","3","pastel","ideal"
"ak_021","noncanonical_disyllabic","rule_based","noncanonical","different","3","pontapé","poor"
"ak_021","noncanonical_disyllabic","llm","canonical","same","4","pato","poor"
"ak_021","noncanonical_disyllabic","llm","canonical","different","4","patela","poor"
"ak_021","noncanonical_disyllabic","llm","noncanonical","same","4","quartel","poor"
"ak_021","noncanonical_disyllabic","llm","noncanonical","different","4","réu","poor"
"ak_021","noncanonical_disyllabic","rule_based","canonical","same","4","papo","poor"
"ak_021","noncanonical_disyllabic","rule_based","canonical","different","4","rodapé","poor"
"ak_021","noncanonical_disyllabic","rule_based","noncanonical","same","4","papai","poor"
"ak_021","noncanonical_disyllabic","rule_based","noncanonical","different","4","parabéns","poor"
"ak_021","noncanonical_disyllabic","llm","canonical","same","5","pano","poor"
"ak_021","noncanonical_disyllabic","llm","canonical","different","5","canela","poor"
"ak_021","noncanonical_disyllabic","llm","noncanonical","same","5","anel","usable"
"ak_021","noncanonical_disyllabic","llm","noncanonical","different","5","véu","poor"
"ak_021","noncanonical_disyllabic","rule_based","canonical","same","5","balé","usable"
"ak_021","noncanonical_disyllabic","rule_based","canonical","different","5","cabaré","poor"
"ak_021","noncanonical_disyllabic","rule_based","noncanonical","same","5","chapéu","usable"
"ak_021","noncanonical_disyllabic","rule_based","noncanonical","different","5","canibal","poor"
"ak_021","noncanonical_disyllabic","llm","canonical","same","6","pala","poor"
"ak_021","noncanonical_disyllabic","llm","canonical","different","6","favela","poor"
"ak_021","noncanonical_disyllabic","llm","noncanonical","same","6","padre","poor"
"ak_021","noncanonical_disyllabic","llm","noncanonical","different","6","céu","poor"
"ak_021","noncanonical_disyllabic","rule_based","canonical","same","6","pajé","poor"
"ak_021","noncanonical_disyllabic","rule_based","canonical","different","6","galope","poor"
"ak_021","noncanonical_disyllabic","rule_based","noncanonical","same","6","raquel","poor"
"ak_021","noncanonical_disyllabic","rule_based","noncanonical","different","6","palidez","poor"
"ak_021","noncanonical_disyllabic","llm","canonical","same","7","capa","poor"
"ak_021","noncanonical_disyllabic","llm","canonical","different","7","fivela","poor"
"ak_021","noncanonical_disyllabic","llm","noncanonical","same","7","parte","poor"
"ak_021","noncanonical_disyllabic","llm","noncanonical","different","7","patamar","poor"
"ak_021","noncanonical_disyllabic","rule_based","canonical","same","7","maré","poor"
"ak_021","noncanonical_disyllabic","rule_based","canonical","different","7","pateta","poor"
"ak_021","noncanonical_disyllabic","rule_based","noncanonical","same","7","babar","not_a_noun"
"ak_021","noncanonical_disyllabic","rule_based","noncanonical","different","7","barracão","poor"
"ak_021","noncanonical_disyllabic","llm","canonical","same","8","pele","poor"
"ak_021","noncanonical_disyllabic","llm","canonical","different","8","papila","poor"
"ak_021","noncanonical_disyllabic","llm","noncanonical","same","8","parque","poor"
"ak_021","noncanonical_disyllabic","llm","noncanonical","different","8","pandeiro","poor"
"ak_021","noncanonical_disyllabic","rule_based","canonical","same","8","paca","poor"
"ak_021","noncanonical_disyllabic","rule_based","canonical","different","8","balela","usable"
"ak_021","noncanonical_disyllabic","rule_based","noncanonical","same","8","cabul","poor"
"ak_021","noncanonical_disyllabic","rule_based","noncanonical","different","8","carrossel","poor"
"ak_021","noncanonical_disyllabic","llm","canonical","same","9","pelo","poor"
"ak_021","noncanonical_disyllabic","llm","canonical","different","9","papisa","poor"
"ak_021","noncanonical_disyllabic","llm","noncanonical","same","9","pajem","poor"
"ak_021","noncanonical_disyllabic","llm","noncanonical","different","9","pantanal","poor"
"ak_021","noncanonical_disyllabic","rule_based","canonical","same","9","pata","poor"
"ak_021","noncanonical_disyllabic","rule_based","canonical","different","9","panela","poor"
"ak_021","noncanonical_disyllabic","rule_based","noncanonical","same","9","pagão","poor"
"ak_021","noncanonical_disyllabic","rule_based","noncanonical","different","9","manuel","poor"
"ak_021","noncanonical_disyllabic","llm","canonical","same","10","pena","poor"
"ak_021","noncanonical_disyllabic","llm","canonical","different","10","tapete","poor"
"ak_021","noncanonical_disyllabic","llm","noncanonical","same","10","pacto","poor"
"ak_021","noncanonical_disyllabic","llm","noncanonical","different","10","panteão","poor"
"ak_021","noncanonical_disyllabic","rule_based","canonical","same","10","patê","usable"
"ak_021","noncanonical_disyllabic","rule_based","canonical","different","10","parede","poor"
"ak_021","noncanonical_disyllabic","rule_based","noncanonical","same","10","plantel","ideal"
"ak_021","noncanonical_disyllabic","rule_based","noncanonical","different","10","batedor","poor"
"ak_021","noncanonical_disyllabic","llm","canonical","same","11","pipa","poor"
"ak_021","noncanonical_disyllabic","llm","canonical","different","11","tapera","poor"
"ak_021","noncanonical_disyllabic","llm","noncanonical","same","11","pasto","poor"
"ak_021","noncanonical_disyllabic","llm","noncanonical","different","11","catedral","poor"
"ak_021","noncanonical_disyllabic","rule_based","canonical","same","11","pato","poor"
"ak_021","noncanonical_disyllabic","rule_based","canonical","different","11","tapete","poor"
"ak_021","noncanonical_disyllabic","rule_based","noncanonical","same","11","cartel","poor"
"ak_021","noncanonical_disyllabic","rule_based","noncanonical","different","11","batente","poor"
"ak_021","noncanonical_disyllabic","llm","canonical","same","12","pino","poor"
"ak_021","noncanonical_disyllabic","llm","canonical","different","12","paquera","poor"
"ak_021","noncanonical_disyllabic","llm","noncanonical","same","12","palco","poor"
"ak_021","noncanonical_disyllabic","llm","noncanonical","different","12","capricho","poor"
"ak_021","noncanonical_disyllabic","rule_based","canonical","same","12","cabo","poor"
"ak_021","noncanonical_disyllabic","rule_based","canonical","different","12","picape","poor"
"ak_021","noncanonical_disyllabic","rule_based","noncanonical","same","12","barão","poor"
"ak_021","noncanonical_disyllabic","rule_based","noncanonical","different","12","patente","poor"
"ak_021","noncanonical_disyllabic","llm","canonical","same","13","pito","poor"
"ak_021","noncanonical_disyllabic","llm","canonical","different","13","cabelo","usable"
"ak_021","noncanonical_disyllabic","llm","noncanonical","same","13","pavor","poor"
"ak_021","noncanonical_disyllabic","llm","noncanonical","different","13","cabresto","poor"
"ak_021","noncanonical_disyllabic","rule_based","canonical","same","13","capa","poor"
"ak_021","noncanonical_disyllabic","rule_based","canonical","different","13","cabeça","poor"
"ak_021","noncanonical_disyllabic","rule_based","noncanonical","same","13","barril","poor"
"ak_021","noncanonical_disyllabic","rule_based","noncanonical","different","13","aluguel","poor"
"ak_021","noncanonical_disyllabic","llm","canonical","same","14","pote","poor"
"ak_021","noncanonical_disyllabic","llm","canonical","different","14","camelo","usable"
"ak_021","noncanonical_disyllabic","llm","noncanonical","same","14","país","poor"
"ak_021","noncanonical_disyllabic","llm","noncanonical","different","14","castelo","poor"
"ak_021","noncanonical_disyllabic","rule_based","canonical","same","14","capô","poor"
"ak_021","noncanonical_disyllabic","rule_based","canonical","different","14","cabelo","usable"
"ak_021","noncanonical_disyllabic","rule_based","noncanonical","same","14","padrão","poor"
"ak_021","noncanonical_disyllabic","rule_based","noncanonical","different","14","trapézio","poor"
"ak_021","noncanonical_disyllabic","llm","canonical","same","15","pulo","poor"
"ak_021","noncanonical_disyllabic","llm","canonical","different","15","novelo","poor"
"ak_021","noncanonical_disyllabic","llm","noncanonical","same","15","pernil","poor"
"ak_021","noncanonical_disyllabic","llm","noncanonical","different","15","cartucho","poor"
"ak_021","noncanonical_disyllabic","rule_based","canonical","same","15","mapa","poor"
"ak_021","noncanonical_disyllabic","rule_based","canonical","different","15","cadela","usable"
"ak_021","noncanonical_disyllabic","rule_based","noncanonical","same","15","padre","poor"
"ak_021","noncanonical_disyllabic","rule_based","noncanonical","different","15","baderna","poor"
"ak_021","noncanonical_disyllabic","llm","canonical","same","16","bala","poor"
"ak_021","noncanonical_disyllabic","llm","canonical","different","16","modelo","poor"
"ak_021","noncanonical_disyllabic","llm","noncanonical","same","16","parca","poor"
"ak_021","noncanonical_disyllabic","llm","noncanonical","different","16","pastilha","poor"
"ak_021","noncanonical_disyllabic","rule_based","canonical","same","16","tabu","poor"
"ak_021","noncanonical_disyllabic","rule_based","canonical","different","16","camelo","usable"
"ak_021","noncanonical_disyllabic","rule_based","noncanonical","same","16","patrão","poor"
"ak_021","noncanonical_disyllabic","rule_based","noncanonical","different","16","passarão","not_a_noun"
"ak_021","noncanonical_disyllabic","llm","canonical","same","17","bola","poor"
"ak_021","noncanonical_disyllabic","llm","canonical","different","17","pê","poor"
"ak_021","noncanonical_disyllabic","llm","noncanonical","same","17","painço","poor"
"ak_021","noncanonical_disyllabic","llm","noncanonical","different","17","parcela","poor"
"ak_021","noncanonical_disyllabic","rule_based","canonical","same","17","tapa","poor"
"ak_021","noncanonical_disyllabic","rule_based","canonical","different","17","balada","poor"
"ak_021","noncanonical_disyllabic","rule_based","noncanonical","same","17","capuz","poor"
"ak_021","noncanonical_disyllabic","rule_based","noncanonical","different","17","pálpebra","poor"
"ak_021","noncanonical_disyllabic","llm","canonical","same","18","bolo","poor"
"ak_021","noncanonical_disyllabic","llm","canonical","different","18","pé","poor"
"ak_021","noncanonical_disyllabic","llm","noncanonical","same","18","pavão","poor"
"ak_021","noncanonical_disyllabic","llm","noncanonical","different","18","palmito","poor"
"ak_021","noncanonical_disyllabic","rule_based","canonical","same","18","base","poor"
"ak_021","noncanonical_disyllabic","rule_based","canonical","different","18","banido","poor"
"ak_021","noncanonical_disyllabic","rule_based","noncanonical","same","18","granel","poor"
"ak_021","noncanonical_disyllabic","rule_based","noncanonical","different","18","padeiro","poor"
"ak_021","noncanonical_disyllabic","llm","canonical","same","19","bode","poor"
"ak_021","noncanonical_disyllabic","llm","canonical","different","19","pá","poor"
"ak_021","noncanonical_disyllabic","llm","noncanonical","same","19","paixão","poor"
"ak_021","noncanonical_disyllabic","llm","noncanonical","different","19","parmesão","poor"
"ak_021","noncanonical_disyllabic","rule_based","canonical","same","19","pará","poor"
"ak_021","noncanonical_disyllabic","rule_based","canonical","different","19","barata","poor"
"ak_021","noncanonical_disyllabic","rule_based","noncanonical","same","19","batom","poor"
"ak_021","noncanonical_disyllabic","rule_based","noncanonical","different","19","capenga","poor"
"ak_021","noncanonical_disyllabic","llm","canonical","same","20","cabo","poor"
"ak_021","noncanonical_disyllabic","llm","canonical","different","20","pó","poor"
"ak_021","noncanonical_disyllabic","llm","noncanonical","same","20","pinguim","poor"
"ak_021","noncanonical_disyllabic","llm","noncanonical","different","20","pau","poor"
"ak_021","noncanonical_disyllabic","rule_based","canonical","same","20","paro","poor"
"ak_021","noncanonical_disyllabic","rule_based","canonical","different","20","barato","poor"
"ak_021","noncanonical_disyllabic","rule_based","noncanonical","same","20","patas","poor"
"ak_021","noncanonical_disyllabic","rule_based","noncanonical","different","20","parecer","poor"
"ak_022","noncanonical_disyllabic","llm","canonical","same","1","toba","poor"
